# merge_scores mode=fair doms=ja,code,en weights=ja=1,code=1,en=1
# layer	expert	score	hits	mean
20	86	84.000000	0	0.000000
20	46	83.000000	0	0.000000
20	81	82.000000	0	0.000000
20	95	81.000000	0	0.000000
20	87	80.000000	0	0.000000
20	126	79.000000	0	0.000000
20	49	78.000000	0	0.000000
20	70	77.000000	0	0.000000
20	66	76.000000	0	0.000000
20	53	75.000000	0	0.000000
20	14	74.000000	0	0.000000
20	93	73.000000	0	0.000000
20	104	72.000000	0	0.000000
20	24	71.000000	0	0.000000
20	36	70.000000	0	0.000000
20	52	69.000000	0	0.000000
20	21	68.000000	0	0.000000
20	4	67.000000	0	0.000000
20	20	66.000000	0	0.000000
20	76	65.000000	0	0.000000
20	5	64.000000	0	0.000000
20	16	63.000000	0	0.000000
20	18	62.000000	0	0.000000
20	102	61.000000	0	0.000000
20	99	60.000000	0	0.000000
20	30	59.000000	0	0.000000
20	98	58.000000	0	0.000000
20	105	57.000000	0	0.000000
20	83	56.000000	0	0.000000
20	28	55.000000	0	0.000000
20	6	54.000000	0	0.000000
20	42	53.000000	0	0.000000
20	65	52.000000	0	0.000000
20	57	51.000000	0	0.000000
20	45	50.000000	0	0.000000
20	50	49.000000	0	0.000000
20	80	48.000000	0	0.000000
20	37	47.000000	0	0.000000
20	2	46.000000	0	0.000000
20	116	45.000000	0	0.000000
20	125	44.000000	0	0.000000
20	101	43.000000	0	0.000000
20	27	42.000000	0	0.000000
20	124	41.000000	0	0.000000
20	123	40.000000	0	0.000000
20	117	39.000000	0	0.000000
20	67	38.000000	0	0.000000
20	69	37.000000	0	0.000000
20	114	36.000000	0	0.000000
20	88	35.000000	0	0.000000
20	8	34.000000	0	0.000000
20	19	33.000000	0	0.000000
20	91	32.000000	0	0.000000
20	113	31.000000	0	0.000000
20	33	30.000000	0	0.000000
20	51	29.000000	0	0.000000
20	3	28.000000	0	0.000000
20	71	27.000000	0	0.000000
20	23	26.000000	0	0.000000
20	11	25.000000	0	0.000000
20	74	24.000000	0	0.000000
20	92	23.000000	0	0.000000
20	40	22.000000	0	0.000000
20	109	21.000000	0	0.000000
20	110	20.000000	0	0.000000
20	120	19.000000	0	0.000000
20	25	18.000000	0	0.000000
20	68	17.000000	0	0.000000
20	10	16.000000	0	0.000000
20	112	15.000000	0	0.000000
20	48	14.000000	0	0.000000
20	29	13.000000	0	0.000000
20	85	12.000000	0	0.000000
20	9	11.000000	0	0.000000
20	62	10.000000	0	0.000000
20	119	9.000000	0	0.000000
20	107	8.000000	0	0.000000
20	78	7.000000	0	0.000000
20	118	6.000000	0	0.000000
20	12	5.000000	0	0.000000
20	115	4.000000	0	0.000000
20	0	3.000000	0	0.000000
20	26	2.000000	0	0.000000
20	75	1.000000	0	0.000000
21	112	128.000000	0	0.000000
21	76	127.000000	0	0.000000
21	93	126.000000	0	0.000000
21	82	125.000000	0	0.000000
21	54	124.000000	0	0.000000
21	17	123.000000	0	0.000000
21	69	122.000000	0	0.000000
21	20	121.000000	0	0.000000
21	68	120.000000	0	0.000000
21	80	119.000000	0	0.000000
21	121	118.000000	0	0.000000
21	33	117.000000	0	0.000000
21	59	116.000000	0	0.000000
21	71	115.000000	0	0.000000
21	23	114.000000	0	0.000000
21	36	113.000000	0	0.000000
21	111	112.000000	0	0.000000
21	12	111.000000	0	0.000000
21	3	110.000000	0	0.000000
21	35	109.000000	0	0.000000
21	102	108.000000	0	0.000000
21	74	107.000000	0	0.000000
21	127	106.000000	0	0.000000
21	97	105.000000	0	0.000000
21	29	104.000000	0	0.000000
21	106	103.000000	0	0.000000
21	83	102.000000	0	0.000000
21	99	101.000000	0	0.000000
21	52	100.000000	0	0.000000
21	7	99.000000	0	0.000000
21	31	98.000000	0	0.000000
21	116	97.000000	0	0.000000
21	0	96.000000	0	0.000000
21	48	95.000000	0	0.000000
21	118	94.000000	0	0.000000
21	61	93.000000	0	0.000000
21	94	92.000000	0	0.000000
21	100	91.000000	0	0.000000
21	22	90.000000	0	0.000000
21	40	89.000000	0	0.000000
21	9	88.000000	0	0.000000
21	105	87.000000	0	0.000000
21	30	86.000000	0	0.000000
21	60	85.000000	0	0.000000
21	50	84.000000	0	0.000000
21	66	83.000000	0	0.000000
21	125	82.000000	0	0.000000
21	96	81.000000	0	0.000000
21	98	80.000000	0	0.000000
21	79	79.000000	0	0.000000
21	49	78.000000	0	0.000000
21	85	77.000000	0	0.000000
21	89	76.000000	0	0.000000
21	16	75.000000	0	0.000000
21	43	74.000000	0	0.000000
21	110	73.000000	0	0.000000
21	72	72.000000	0	0.000000
21	62	71.000000	0	0.000000
21	122	70.000000	0	0.000000
21	78	69.000000	0	0.000000
21	37	68.000000	0	0.000000
21	57	67.000000	0	0.000000
21	90	66.000000	0	0.000000
21	65	65.000000	0	0.000000
21	41	64.000000	0	0.000000
21	75	63.000000	0	0.000000
21	86	62.000000	0	0.000000
21	1	61.000000	0	0.000000
21	27	60.000000	0	0.000000
21	104	59.000000	0	0.000000
21	5	58.000000	0	0.000000
21	114	57.000000	0	0.000000
21	117	56.000000	0	0.000000
21	45	55.000000	0	0.000000
21	24	54.000000	0	0.000000
21	87	53.000000	0	0.000000
21	95	52.000000	0	0.000000
21	103	51.000000	0	0.000000
21	32	50.000000	0	0.000000
21	26	49.000000	0	0.000000
21	92	48.000000	0	0.000000
21	13	47.000000	0	0.000000
21	113	46.000000	0	0.000000
21	42	45.000000	0	0.000000
21	47	44.000000	0	0.000000
21	46	43.000000	0	0.000000
21	11	42.000000	0	0.000000
21	108	41.000000	0	0.000000
21	84	40.000000	0	0.000000
21	107	39.000000	0	0.000000
21	25	38.000000	0	0.000000
21	51	37.000000	0	0.000000
21	10	36.000000	0	0.000000
21	88	35.000000	0	0.000000
21	38	34.000000	0	0.000000
21	2	33.000000	0	0.000000
21	34	32.000000	0	0.000000
21	126	31.000000	0	0.000000
21	28	30.000000	0	0.000000
21	55	29.000000	0	0.000000
21	39	28.000000	0	0.000000
21	6	27.000000	0	0.000000
21	81	26.000000	0	0.000000
21	101	25.000000	0	0.000000
21	8	24.000000	0	0.000000
21	15	23.000000	0	0.000000
21	120	22.000000	0	0.000000
21	124	21.000000	0	0.000000
21	14	20.000000	0	0.000000
21	77	19.000000	0	0.000000
21	115	18.000000	0	0.000000
21	67	17.000000	0	0.000000
21	119	16.000000	0	0.000000
21	53	15.000000	0	0.000000
21	91	14.000000	0	0.000000
21	18	13.000000	0	0.000000
21	21	12.000000	0	0.000000
21	56	11.000000	0	0.000000
21	63	10.000000	0	0.000000
21	70	9.000000	0	0.000000
21	44	8.000000	0	0.000000
21	58	7.000000	0	0.000000
21	64	6.000000	0	0.000000
21	73	5.000000	0	0.000000
21	19	4.000000	0	0.000000
21	109	3.000000	0	0.000000
21	4	2.000000	0	0.000000
21	123	1.000000	0	0.000000
22	7	128.000000	0	0.000000
22	47	127.000000	0	0.000000
22	18	126.000000	0	0.000000
22	69	125.000000	0	0.000000
22	104	124.000000	0	0.000000
22	49	123.000000	0	0.000000
22	106	122.000000	0	0.000000
22	94	121.000000	0	0.000000
22	117	120.000000	0	0.000000
22	50	119.000000	0	0.000000
22	20	118.000000	0	0.000000
22	4	117.000000	0	0.000000
22	79	116.000000	0	0.000000
22	25	115.000000	0	0.000000
22	112	114.000000	0	0.000000
22	17	113.000000	0	0.000000
22	119	112.000000	0	0.000000
22	91	111.000000	0	0.000000
22	39	110.000000	0	0.000000
22	21	109.000000	0	0.000000
22	99	108.000000	0	0.000000
22	55	107.000000	0	0.000000
22	40	106.000000	0	0.000000
22	57	105.000000	0	0.000000
22	125	104.000000	0	0.000000
22	86	103.000000	0	0.000000
22	98	102.000000	0	0.000000
22	44	101.000000	0	0.000000
22	85	100.000000	0	0.000000
22	43	99.000000	0	0.000000
22	105	98.000000	0	0.000000
22	27	97.000000	0	0.000000
22	111	96.000000	0	0.000000
22	61	95.000000	0	0.000000
22	36	94.000000	0	0.000000
22	82	93.000000	0	0.000000
22	41	92.000000	0	0.000000
22	124	91.000000	0	0.000000
22	120	90.000000	0	0.000000
22	0	89.000000	0	0.000000
22	62	88.000000	0	0.000000
22	19	87.000000	0	0.000000
22	88	86.000000	0	0.000000
22	28	85.000000	0	0.000000
22	76	84.000000	0	0.000000
22	13	83.000000	0	0.000000
22	33	82.000000	0	0.000000
22	9	81.000000	0	0.000000
22	15	80.000000	0	0.000000
22	16	79.000000	0	0.000000
22	90	78.000000	0	0.000000
22	95	77.000000	0	0.000000
22	71	76.000000	0	0.000000
22	31	75.000000	0	0.000000
22	30	74.000000	0	0.000000
22	26	73.000000	0	0.000000
22	72	72.000000	0	0.000000
22	107	71.000000	0	0.000000
22	23	70.000000	0	0.000000
22	108	69.000000	0	0.000000
22	37	68.000000	0	0.000000
22	101	67.000000	0	0.000000
22	14	66.000000	0	0.000000
22	113	65.000000	0	0.000000
22	100	64.000000	0	0.000000
22	73	63.000000	0	0.000000
22	64	62.000000	0	0.000000
22	51	61.000000	0	0.000000
22	87	60.000000	0	0.000000
22	103	59.000000	0	0.000000
22	70	58.000000	0	0.000000
22	63	57.000000	0	0.000000
22	2	56.000000	0	0.000000
22	65	55.000000	0	0.000000
22	52	54.000000	0	0.000000
22	56	53.000000	0	0.000000
22	109	52.000000	0	0.000000
22	122	51.000000	0	0.000000
22	45	50.000000	0	0.000000
22	97	49.000000	0	0.000000
22	110	48.000000	0	0.000000
22	127	47.000000	0	0.000000
22	35	46.000000	0	0.000000
22	92	45.000000	0	0.000000
22	93	44.000000	0	0.000000
22	66	43.000000	0	0.000000
22	59	42.000000	0	0.000000
22	123	41.000000	0	0.000000
22	46	40.000000	0	0.000000
22	68	39.000000	0	0.000000
22	58	38.000000	0	0.000000
22	126	37.000000	0	0.000000
22	29	36.000000	0	0.000000
22	12	35.000000	0	0.000000
22	10	34.000000	0	0.000000
22	74	33.000000	0	0.000000
22	83	32.000000	0	0.000000
22	78	31.000000	0	0.000000
22	5	30.000000	0	0.000000
22	24	29.000000	0	0.000000
22	84	28.000000	0	0.000000
22	1	27.000000	0	0.000000
22	118	26.000000	0	0.000000
22	80	25.000000	0	0.000000
22	116	24.000000	0	0.000000
22	81	23.000000	0	0.000000
22	121	22.000000	0	0.000000
22	96	21.000000	0	0.000000
22	22	20.000000	0	0.000000
22	6	19.000000	0	0.000000
22	48	18.000000	0	0.000000
22	60	17.000000	0	0.000000
22	54	16.000000	0	0.000000
22	3	15.000000	0	0.000000
22	34	14.000000	0	0.000000
22	67	13.000000	0	0.000000
22	102	12.000000	0	0.000000
22	77	11.000000	0	0.000000
22	38	10.000000	0	0.000000
22	53	9.000000	0	0.000000
22	42	8.000000	0	0.000000
22	75	7.000000	0	0.000000
22	8	6.000000	0	0.000000
22	11	5.000000	0	0.000000
22	115	4.000000	0	0.000000
22	114	3.000000	0	0.000000
22	32	2.000000	0	0.000000
22	89	1.000000	0	0.000000
23	20	128.000000	0	0.000000
23	88	127.000000	0	0.000000
23	115	126.000000	0	0.000000
23	106	125.000000	0	0.000000
23	59	124.000000	0	0.000000
23	60	123.000000	0	0.000000
23	57	122.000000	0	0.000000
23	85	121.000000	0	0.000000
23	30	120.000000	0	0.000000
23	74	119.000000	0	0.000000
23	99	118.000000	0	0.000000
23	119	117.000000	0	0.000000
23	105	116.000000	0	0.000000
23	37	115.000000	0	0.000000
23	80	114.000000	0	0.000000
23	97	113.000000	0	0.000000
23	46	112.000000	0	0.000000
23	34	111.000000	0	0.000000
23	14	110.000000	0	0.000000
23	58	109.000000	0	0.000000
23	93	108.000000	0	0.000000
23	94	107.000000	0	0.000000
23	96	106.000000	0	0.000000
23	122	105.000000	0	0.000000
23	54	104.000000	0	0.000000
23	100	103.000000	0	0.000000
23	68	102.000000	0	0.000000
23	18	101.000000	0	0.000000
23	79	100.000000	0	0.000000
23	90	99.000000	0	0.000000
23	98	98.000000	0	0.000000
23	73	97.000000	0	0.000000
23	45	96.000000	0	0.000000
23	48	95.000000	0	0.000000
23	69	94.000000	0	0.000000
23	39	93.000000	0	0.000000
23	61	92.000000	0	0.000000
23	92	91.000000	0	0.000000
23	91	90.000000	0	0.000000
23	24	89.000000	0	0.000000
23	49	88.000000	0	0.000000
23	55	87.000000	0	0.000000
23	23	86.000000	0	0.000000
23	50	85.000000	0	0.000000
23	126	84.000000	0	0.000000
23	86	83.000000	0	0.000000
23	19	82.000000	0	0.000000
23	13	81.000000	0	0.000000
23	116	80.000000	0	0.000000
23	1	79.000000	0	0.000000
23	43	78.000000	0	0.000000
23	103	77.000000	0	0.000000
23	16	76.000000	0	0.000000
23	64	75.000000	0	0.000000
23	40	74.000000	0	0.000000
23	8	73.000000	0	0.000000
23	63	72.000000	0	0.000000
23	26	71.000000	0	0.000000
23	42	70.000000	0	0.000000
23	51	69.000000	0	0.000000
23	29	68.000000	0	0.000000
23	35	67.000000	0	0.000000
23	22	66.000000	0	0.000000
23	3	65.000000	0	0.000000
23	111	64.000000	0	0.000000
23	102	63.000000	0	0.000000
23	25	62.000000	0	0.000000
23	5	61.000000	0	0.000000
23	125	60.000000	0	0.000000
23	81	59.000000	0	0.000000
23	72	58.000000	0	0.000000
23	56	57.000000	0	0.000000
23	70	56.000000	0	0.000000
23	53	55.000000	0	0.000000
23	89	54.000000	0	0.000000
23	21	53.000000	0	0.000000
23	84	52.000000	0	0.000000
23	71	51.000000	0	0.000000
23	87	50.000000	0	0.000000
23	32	49.000000	0	0.000000
23	95	48.000000	0	0.000000
23	6	47.000000	0	0.000000
23	7	46.000000	0	0.000000
23	10	45.000000	0	0.000000
23	47	44.000000	0	0.000000
23	0	43.000000	0	0.000000
23	9	42.000000	0	0.000000
23	67	41.000000	0	0.000000
23	65	40.000000	0	0.000000
23	78	39.000000	0	0.000000
23	107	38.000000	0	0.000000
23	52	37.000000	0	0.000000
23	27	36.000000	0	0.000000
23	33	35.000000	0	0.000000
23	76	34.000000	0	0.000000
23	113	33.000000	0	0.000000
23	109	32.000000	0	0.000000
23	114	31.000000	0	0.000000
23	75	30.000000	0	0.000000
23	41	29.000000	0	0.000000
23	62	28.000000	0	0.000000
23	110	27.000000	0	0.000000
23	44	26.000000	0	0.000000
23	112	25.000000	0	0.000000
23	101	24.000000	0	0.000000
23	120	23.000000	0	0.000000
23	4	22.000000	0	0.000000
23	15	21.000000	0	0.000000
23	121	20.000000	0	0.000000
23	12	19.000000	0	0.000000
23	36	18.000000	0	0.000000
23	127	17.000000	0	0.000000
23	117	16.000000	0	0.000000
23	83	15.000000	0	0.000000
23	11	14.000000	0	0.000000
23	118	13.000000	0	0.000000
23	82	12.000000	0	0.000000
23	17	11.000000	0	0.000000
23	2	10.000000	0	0.000000
23	104	9.000000	0	0.000000
23	124	8.000000	0	0.000000
23	31	7.000000	0	0.000000
23	123	6.000000	0	0.000000
23	108	5.000000	0	0.000000
23	28	4.000000	0	0.000000
23	77	3.000000	0	0.000000
23	38	2.000000	0	0.000000
23	66	1.000000	0	0.000000
24	22	128.000000	0	0.000000
24	82	127.000000	0	0.000000
24	34	126.000000	0	0.000000
24	31	125.000000	0	0.000000
24	86	124.000000	0	0.000000
24	2	123.000000	0	0.000000
24	119	122.000000	0	0.000000
24	29	121.000000	0	0.000000
24	46	120.000000	0	0.000000
24	52	119.000000	0	0.000000
24	112	118.000000	0	0.000000
24	127	117.000000	0	0.000000
24	41	116.000000	0	0.000000
24	32	115.000000	0	0.000000
24	81	114.000000	0	0.000000
24	115	113.000000	0	0.000000
24	99	112.000000	0	0.000000
24	10	111.000000	0	0.000000
24	12	110.000000	0	0.000000
24	27	109.000000	0	0.000000
24	64	108.000000	0	0.000000
24	72	107.000000	0	0.000000
24	73	106.000000	0	0.000000
24	97	105.000000	0	0.000000
24	65	104.000000	0	0.000000
24	14	103.000000	0	0.000000
24	5	102.000000	0	0.000000
24	58	101.000000	0	0.000000
24	4	100.000000	0	0.000000
24	38	99.000000	0	0.000000
24	88	98.000000	0	0.000000
24	116	97.000000	0	0.000000
24	61	96.000000	0	0.000000
24	67	95.000000	0	0.000000
24	15	94.000000	0	0.000000
24	43	93.000000	0	0.000000
24	51	92.000000	0	0.000000
24	87	91.000000	0	0.000000
24	76	90.000000	0	0.000000
24	23	89.000000	0	0.000000
24	53	88.000000	0	0.000000
24	63	87.000000	0	0.000000
24	94	86.000000	0	0.000000
24	69	85.000000	0	0.000000
24	118	84.000000	0	0.000000
24	126	83.000000	0	0.000000
24	121	82.000000	0	0.000000
24	30	81.000000	0	0.000000
24	17	80.000000	0	0.000000
24	80	79.000000	0	0.000000
24	95	78.000000	0	0.000000
24	42	77.000000	0	0.000000
24	35	76.000000	0	0.000000
24	26	75.000000	0	0.000000
24	71	74.000000	0	0.000000
24	36	73.000000	0	0.000000
24	74	72.000000	0	0.000000
24	60	71.000000	0	0.000000
24	68	70.000000	0	0.000000
24	0	69.000000	0	0.000000
24	123	68.000000	0	0.000000
24	55	67.000000	0	0.000000
24	100	66.000000	0	0.000000
24	102	65.000000	0	0.000000
24	107	64.000000	0	0.000000
24	101	63.000000	0	0.000000
24	75	62.000000	0	0.000000
24	21	61.000000	0	0.000000
24	105	60.000000	0	0.000000
24	25	59.000000	0	0.000000
24	124	58.000000	0	0.000000
24	111	57.000000	0	0.000000
24	7	56.000000	0	0.000000
24	79	55.000000	0	0.000000
24	117	54.000000	0	0.000000
24	89	53.000000	0	0.000000
24	114	52.000000	0	0.000000
24	24	51.000000	0	0.000000
24	66	50.000000	0	0.000000
24	120	49.000000	0	0.000000
24	1	48.000000	0	0.000000
24	96	47.000000	0	0.000000
24	103	46.000000	0	0.000000
24	85	45.000000	0	0.000000
24	9	44.000000	0	0.000000
24	98	43.000000	0	0.000000
24	109	42.000000	0	0.000000
24	16	41.000000	0	0.000000
24	8	40.000000	0	0.000000
24	92	39.000000	0	0.000000
24	78	38.000000	0	0.000000
24	40	37.000000	0	0.000000
24	108	36.000000	0	0.000000
24	62	35.000000	0	0.000000
24	125	34.000000	0	0.000000
24	83	33.000000	0	0.000000
24	39	32.000000	0	0.000000
24	37	31.000000	0	0.000000
24	49	30.000000	0	0.000000
24	47	29.000000	0	0.000000
24	20	28.000000	0	0.000000
24	110	27.000000	0	0.000000
24	3	26.000000	0	0.000000
24	91	25.000000	0	0.000000
24	56	24.000000	0	0.000000
24	57	23.000000	0	0.000000
24	33	22.000000	0	0.000000
24	54	21.000000	0	0.000000
24	6	20.000000	0	0.000000
24	44	19.000000	0	0.000000
24	28	18.000000	0	0.000000
24	11	17.000000	0	0.000000
24	77	16.000000	0	0.000000
24	70	15.000000	0	0.000000
24	90	14.000000	0	0.000000
24	84	13.000000	0	0.000000
24	18	12.000000	0	0.000000
24	122	11.000000	0	0.000000
24	13	10.000000	0	0.000000
24	59	9.000000	0	0.000000
24	113	8.000000	0	0.000000
24	50	7.000000	0	0.000000
24	19	6.000000	0	0.000000
24	106	5.000000	0	0.000000
24	93	4.000000	0	0.000000
24	48	3.000000	0	0.000000
24	45	2.000000	0	0.000000
24	104	1.000000	0	0.000000
25	29	128.000000	0	0.000000
25	104	127.000000	0	0.000000
25	106	126.000000	0	0.000000
25	7	125.000000	0	0.000000
25	5	124.000000	0	0.000000
25	94	123.000000	0	0.000000
25	78	122.000000	0	0.000000
25	45	121.000000	0	0.000000
25	112	120.000000	0	0.000000
25	46	119.000000	0	0.000000
25	10	118.000000	0	0.000000
25	40	117.000000	0	0.000000
25	48	116.000000	0	0.000000
25	101	115.000000	0	0.000000
25	54	114.000000	0	0.000000
25	47	113.000000	0	0.000000
25	56	112.000000	0	0.000000
25	79	111.000000	0	0.000000
25	70	110.000000	0	0.000000
25	15	109.000000	0	0.000000
25	92	108.000000	0	0.000000
25	66	107.000000	0	0.000000
25	90	106.000000	0	0.000000
25	62	105.000000	0	0.000000
25	82	104.000000	0	0.000000
25	125	103.000000	0	0.000000
25	24	102.000000	0	0.000000
25	102	101.000000	0	0.000000
25	9	100.000000	0	0.000000
25	2	99.000000	0	0.000000
25	61	98.000000	0	0.000000
25	127	97.000000	0	0.000000
25	3	96.000000	0	0.000000
25	123	95.000000	0	0.000000
25	6	94.000000	0	0.000000
25	39	93.000000	0	0.000000
25	109	92.000000	0	0.000000
25	96	91.000000	0	0.000000
25	28	90.000000	0	0.000000
25	57	89.000000	0	0.000000
25	100	88.000000	0	0.000000
25	44	87.000000	0	0.000000
25	55	86.000000	0	0.000000
25	77	85.000000	0	0.000000
25	22	84.000000	0	0.000000
25	58	83.000000	0	0.000000
25	75	82.000000	0	0.000000
25	120	81.000000	0	0.000000
25	117	80.000000	0	0.000000
25	121	79.000000	0	0.000000
25	67	78.000000	0	0.000000
25	81	77.000000	0	0.000000
25	91	76.000000	0	0.000000
25	80	75.000000	0	0.000000
25	8	74.000000	0	0.000000
25	41	73.000000	0	0.000000
25	4	72.000000	0	0.000000
25	19	71.000000	0	0.000000
25	98	70.000000	0	0.000000
25	83	69.000000	0	0.000000
25	115	68.000000	0	0.000000
25	103	67.000000	0	0.000000
25	63	66.000000	0	0.000000
25	26	65.000000	0	0.000000
25	12	64.000000	0	0.000000
25	76	63.000000	0	0.000000
25	36	62.000000	0	0.000000
25	73	61.000000	0	0.000000
25	49	60.000000	0	0.000000
25	33	59.000000	0	0.000000
25	118	58.000000	0	0.000000
25	113	57.000000	0	0.000000
25	0	56.000000	0	0.000000
25	89	55.000000	0	0.000000
25	59	54.000000	0	0.000000
25	32	53.000000	0	0.000000
25	95	52.000000	0	0.000000
25	38	51.000000	0	0.000000
25	18	50.000000	0	0.000000
25	60	49.000000	0	0.000000
25	71	48.000000	0	0.000000
25	93	47.000000	0	0.000000
25	35	46.000000	0	0.000000
25	124	45.000000	0	0.000000
25	43	44.000000	0	0.000000
25	17	43.000000	0	0.000000
25	16	42.000000	0	0.000000
25	107	41.000000	0	0.000000
25	20	40.000000	0	0.000000
25	52	39.000000	0	0.000000
25	1	38.000000	0	0.000000
25	85	37.000000	0	0.000000
25	31	36.000000	0	0.000000
25	21	35.000000	0	0.000000
25	14	34.000000	0	0.000000
25	27	33.000000	0	0.000000
25	68	32.000000	0	0.000000
25	119	31.000000	0	0.000000
25	114	30.000000	0	0.000000
25	50	29.000000	0	0.000000
25	65	28.000000	0	0.000000
25	99	27.000000	0	0.000000
25	25	26.000000	0	0.000000
25	84	25.000000	0	0.000000
25	42	24.000000	0	0.000000
25	88	23.000000	0	0.000000
25	110	22.000000	0	0.000000
25	97	21.000000	0	0.000000
25	87	20.000000	0	0.000000
25	122	19.000000	0	0.000000
25	23	18.000000	0	0.000000
25	105	17.000000	0	0.000000
25	37	16.000000	0	0.000000
25	53	15.000000	0	0.000000
25	34	14.000000	0	0.000000
25	30	13.000000	0	0.000000
25	13	12.000000	0	0.000000
25	108	11.000000	0	0.000000
25	11	10.000000	0	0.000000
25	69	9.000000	0	0.000000
25	74	8.000000	0	0.000000
25	51	7.000000	0	0.000000
25	86	6.000000	0	0.000000
25	126	5.000000	0	0.000000
25	111	4.000000	0	0.000000
25	116	3.000000	0	0.000000
25	72	2.000000	0	0.000000
25	64	1.000000	0	0.000000
26	0	128.000000	0	0.000000
26	3	127.000000	0	0.000000
26	120	126.000000	0	0.000000
26	42	125.000000	0	0.000000
26	123	124.000000	0	0.000000
26	55	123.000000	0	0.000000
26	54	122.000000	0	0.000000
26	41	121.000000	0	0.000000
26	1	120.000000	0	0.000000
26	23	119.000000	0	0.000000
26	30	118.000000	0	0.000000
26	106	117.000000	0	0.000000
26	115	116.000000	0	0.000000
26	111	115.000000	0	0.000000
26	112	114.000000	0	0.000000
26	64	113.000000	0	0.000000
26	57	112.000000	0	0.000000
26	65	111.000000	0	0.000000
26	8	110.000000	0	0.000000
26	75	109.000000	0	0.000000
26	32	108.000000	0	0.000000
26	38	107.000000	0	0.000000
26	117	106.000000	0	0.000000
26	34	105.000000	0	0.000000
26	122	104.000000	0	0.000000
26	68	103.000000	0	0.000000
26	92	102.000000	0	0.000000
26	69	101.000000	0	0.000000
26	26	100.000000	0	0.000000
26	82	99.000000	0	0.000000
26	73	98.000000	0	0.000000
26	86	97.000000	0	0.000000
26	56	96.000000	0	0.000000
26	44	95.000000	0	0.000000
26	48	94.000000	0	0.000000
26	119	93.000000	0	0.000000
26	45	92.000000	0	0.000000
26	95	91.000000	0	0.000000
26	101	90.000000	0	0.000000
26	124	89.000000	0	0.000000
26	15	88.000000	0	0.000000
26	47	87.000000	0	0.000000
26	4	86.000000	0	0.000000
26	71	85.000000	0	0.000000
26	66	84.000000	0	0.000000
26	88	83.000000	0	0.000000
26	53	82.000000	0	0.000000
26	7	81.000000	0	0.000000
26	85	80.000000	0	0.000000
26	62	79.000000	0	0.000000
26	17	78.000000	0	0.000000
26	39	77.000000	0	0.000000
26	25	76.000000	0	0.000000
26	16	75.000000	0	0.000000
26	33	74.000000	0	0.000000
26	18	73.000000	0	0.000000
26	22	72.000000	0	0.000000
26	63	71.000000	0	0.000000
26	20	70.000000	0	0.000000
26	14	69.000000	0	0.000000
26	60	68.000000	0	0.000000
26	102	67.000000	0	0.000000
26	28	66.000000	0	0.000000
26	107	65.000000	0	0.000000
26	61	64.000000	0	0.000000
26	84	63.000000	0	0.000000
26	6	62.000000	0	0.000000
26	104	61.000000	0	0.000000
26	100	60.000000	0	0.000000
26	49	59.000000	0	0.000000
26	105	58.000000	0	0.000000
26	36	57.000000	0	0.000000
26	29	56.000000	0	0.000000
26	21	55.000000	0	0.000000
26	80	54.000000	0	0.000000
26	78	53.000000	0	0.000000
26	96	52.000000	0	0.000000
26	10	51.000000	0	0.000000
26	110	50.000000	0	0.000000
26	24	49.000000	0	0.000000
26	52	48.000000	0	0.000000
26	118	47.000000	0	0.000000
26	108	46.000000	0	0.000000
26	12	45.000000	0	0.000000
26	76	44.000000	0	0.000000
26	97	43.000000	0	0.000000
26	79	42.000000	0	0.000000
26	87	41.000000	0	0.000000
26	94	40.000000	0	0.000000
26	43	39.000000	0	0.000000
26	126	38.000000	0	0.000000
26	125	37.000000	0	0.000000
26	67	36.000000	0	0.000000
26	99	35.000000	0	0.000000
26	98	34.000000	0	0.000000
26	46	33.000000	0	0.000000
26	2	32.000000	0	0.000000
26	51	31.000000	0	0.000000
26	31	30.000000	0	0.000000
26	59	29.000000	0	0.000000
26	109	28.000000	0	0.000000
26	121	27.000000	0	0.000000
26	5	26.000000	0	0.000000
26	27	25.000000	0	0.000000
26	93	24.000000	0	0.000000
26	40	23.000000	0	0.000000
26	81	22.000000	0	0.000000
26	37	21.000000	0	0.000000
26	9	20.000000	0	0.000000
26	13	19.000000	0	0.000000
26	50	18.000000	0	0.000000
26	72	17.000000	0	0.000000
26	90	16.000000	0	0.000000
26	19	15.000000	0	0.000000
26	83	14.000000	0	0.000000
26	35	13.000000	0	0.000000
26	127	12.000000	0	0.000000
26	58	11.000000	0	0.000000
26	116	10.000000	0	0.000000
26	11	9.000000	0	0.000000
26	114	8.000000	0	0.000000
26	113	7.000000	0	0.000000
26	89	6.000000	0	0.000000
26	91	5.000000	0	0.000000
26	74	4.000000	0	0.000000
26	77	3.000000	0	0.000000
26	103	2.000000	0	0.000000
26	70	1.000000	0	0.000000
27	75	128.000000	0	0.000000
27	40	127.000000	0	0.000000
27	66	126.000000	0	0.000000
27	97	125.000000	0	0.000000
27	17	124.000000	0	0.000000
27	93	123.000000	0	0.000000
27	42	122.000000	0	0.000000
27	32	121.000000	0	0.000000
27	43	120.000000	0	0.000000
27	121	119.000000	0	0.000000
27	71	118.000000	0	0.000000
27	113	117.000000	0	0.000000
27	76	116.000000	0	0.000000
27	6	115.000000	0	0.000000
27	74	114.000000	0	0.000000
27	95	113.000000	0	0.000000
27	89	112.000000	0	0.000000
27	114	111.000000	0	0.000000
27	58	110.000000	0	0.000000
